Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,Title,LastActivityDate,Tags,AnswerCount,CommentCount,FavoriteCount
6340,1,6349,2008-08-08T00:00:00.000Z,13,49517,58,2040040,2013-11-03T00:00:00.000Z,Multiple foreign keys?,2016-01-11T00:00:00.000Z,"[sql, mysql, foreign-keys]",3,1,3
6369,1,10838,2008-08-08T00:00:00.000Z,16,38339,779,1563422,2013-03-14T00:00:00.000Z,How to pass a comma separated list to a stored procedure?,2017-03-30T00:00:00.000Z,"[sql, sybase-ase]",10,2,3
6371,1,6380,2008-08-08T00:00:00.000Z,149,21050,763,496830,2011-10-18T00:00:00.000Z,"How do you manage databases in development, test, and production?",2016-01-27T00:00:00.000Z,"[mysql, svn]",14,1,64
6373,1,6424,2008-08-08T00:00:00.000Z,18,813,56,,2008-08-08T00:00:00.000Z,What's the difference in closure style,2011-11-13T00:00:00.000Z,[javascript],6,0,5
6378,1,8431,2008-08-08T00:00:00.000Z,4,460,326,709619,2011-10-07T00:00:00.000Z,What client(s) should be targeted in implementing an ICalendar export for events?,2011-10-07T00:00:00.000Z,"[outlook, gmail, icalendar, recurrence]",2,0,
6392,1,6496,2008-08-08T00:00:00.000Z,24,29645,122,2921691,2016-02-07T00:00:00.000Z,Java Time Zone is messed up,2016-02-07T00:00:00.000Z,"[java, linux, timezone]",5,0,11
6406,1,6412,2008-08-08T00:00:00.000Z,10,9939,576,3026283,2016-02-11T00:00:00.000Z,How to access .Net element on Master page from a Content page?,2016-02-11T00:00:00.000Z,"[c, .net]",6,0,2
6414,1,6417,2008-08-08T00:00:00.000Z,598,517345,357,67249,2012-07-04T00:00:00.000Z,C# loop - break vs. continue,2016-10-04T00:00:00.000Z,"[c, loops, enumeration]",13,1,82
6426,1,6431,2008-08-08T00:00:00.000Z,25,5942,680,-1,2008-09-09T00:00:00.000Z,Graphing JavaScript Library,2013-05-28T00:00:00.000Z,"[javascript, ajax, google-app-engine, web-applications, graph]",10,0,7
6430,1,6435,2008-08-08T00:00:00.000Z,3,8083,785,462639,2015-10-06T00:00:00.000Z,How to programmatically iterate datagrid rows?,2015-10-07T00:00:00.000Z,[winforms],4,0,1
6440,1,6445,2008-08-08T00:00:00.000Z,17,11018,560,,2008-08-08T00:00:00.000Z,.NET 3.5 Redistributable -- 200 MB? Other options?,2010-09-07T00:00:00.000Z,"[.net, redistributable]",6,0,5
6441,1,6868,2008-08-08T00:00:00.000Z,10,1635,232,2571493,2016-11-30T00:00:00.000Z,How can I enable disabled radio buttons?,2016-11-30T00:00:00.000Z,"[javascript, html, radio-button]",3,1,
6459,1,6652,2008-08-08T00:00:00.000Z,-2,216,573,635608,2012-03-06T00:00:00.000Z,How to enter an existing project?,2012-03-06T00:00:00.000Z,[new-project],3,0,1
6467,1,3125174,2008-08-08T00:00:00.000Z,17,57074,527,527,2008-08-08T00:00:00.000Z,Date arithmetic in Unix shell scripts,2016-07-13T00:00:00.000Z,"[unix, shell, date, math, scripting]",14,0,2
6475,1,,2008-08-08T00:00:00.000Z,2,665,527,-1,2017-05-23T00:00:00.000Z,Faster way to find duplicates conditioned by time,2013-01-09T00:00:00.000Z,"[performance, unix, awk, aix]",6,0,
6484,1,6716,2008-08-09T00:00:00.000Z,53,21911,307,307,2009-10-30T00:00:00.000Z,How do you mock a Sealed class?,2015-05-12T00:00:00.000Z,"[unit-testing, language-agnostic, tdd, mocking]",10,1,13
6499,1,6531,2008-08-09T00:00:00.000Z,16,498,784,933198,2013-01-27T00:00:00.000Z,"What style do you use for creating a \"class\"?",2016-07-24T00:00:00.000Z,[javascript],7,1,1
6512,1,6566,2008-08-09T00:00:00.000Z,47,6276,658,201359,2011-10-30T00:00:00.000Z,How to implement continuations?,2016-11-22T00:00:00.000Z,"[c, lisp, scheme, continuations]",11,0,36
6530,1,6534,2008-08-09T00:00:00.000Z,7,2728,233,1280410,2012-05-03T00:00:00.000Z,Where should I put my log file for an asp.net application?,2013-02-13T00:00:00.000Z,"[asp.net, logging, permissions]",6,0,2
6547,1,6565,2008-08-09T00:00:00.000Z,28,7856,797,1401975,2015-08-27T00:00:00.000Z,Two marbles and a 100 story building,2015-08-27T00:00:00.000Z,"[algorithm, puzzle]",9,5,23
6557,1,6567,2008-08-09T00:00:00.000Z,70,70113,797,512251,2012-09-27T00:00:00.000Z,"In C#, why can't a List<string> object be stored in a List<object> variable",2017-04-27T00:00:00.000Z,"[c, .net, generics, covariance, type-safety]",14,4,15
6578,1,6614,2008-08-09T00:00:00.000Z,117,30147,797,63550,2011-04-06T00:00:00.000Z,Understanding reference counting with Cocoa and Objective-C,2016-12-19T00:00:00.000Z,"[iphone, objective-c, cocoa, memory]",14,0,90
6579,1,6588,2008-08-09T00:00:00.000Z,3,478,,,2008-08-26T00:00:00.000Z,Which Agile software development methods have you had the most success with?,2008-09-24T00:00:00.000Z,"[methods, agile]",5,0,
6594,1,6617,2008-08-09T00:00:00.000Z,9,1563,796,,2008-08-09T00:00:00.000Z,PHP4 to PHP5 Migration,2011-05-02T00:00:00.000Z,"[php, migration]",4,0,3
6607,1,6620,2008-08-09T00:00:00.000Z,40,16035,27687,27687,2009-06-06T00:00:00.000Z,Registry vs. INI file for storing user configurable application settings,2017-07-14T00:00:00.000Z,"[windows, registry, settings, configuration-files, ini]",12,0,10
6612,1,6655,2008-08-09T00:00:00.000Z,36,27493,27687,4370109,2015-10-18T00:00:00.000Z,Are there any decent free Java data plotting libraries out there?,2015-10-18T00:00:00.000Z,"[java, plot, configuration, freeware]",16,1,18
6613,1,15811,2008-08-09T00:00:00.000Z,14,15892,27687,27687,2008-10-23T00:00:00.000Z,What rule engine should I use?,2016-06-02T00:00:00.000Z,"[language-agnostic, rule-engine]",10,1,4
6623,1,27317,2008-08-09T00:00:00.000Z,7,16080,361,2921691,2016-02-07T00:00:00.000Z,sgen.exe fails during build,2016-02-07T00:00:00.000Z,"[c, visual-studio, msbuild]",5,0,0
6628,1,6649,2008-08-09T00:00:00.000Z,22,58909,103,492203,2011-05-01T00:00:00.000Z,"PHP array indexing: $array[$index] vs $array[\"$index\"] vs $array[\"{$index}\"]",2016-02-07T00:00:00.000Z,"[php, syntax]",7,0,5
6633,1,6694,2008-08-09T00:00:00.000Z,10,1544,796,367456,2011-11-13T00:00:00.000Z,Making code work with register_globals turned off,2011-11-13T00:00:00.000Z,"[php, register-globals]",4,0,1
6639,1,,2008-08-09T00:00:00.000Z,60,120195,816,1737819,2014-01-30T00:00:00.000Z,How should I load files into my Java application?,2016-02-07T00:00:00.000Z,"[java, file, loading]",5,1,22
6642,1,6645,2008-08-09T00:00:00.000Z,8,3050,810,810,2009-06-02T00:00:00.000Z,Preferred way to use favicons?,2009-06-02T00:00:00.000Z,"[browser, compatibility]",5,0,3
6658,1,6671,2008-08-09T00:00:00.000Z,103,30149,782,2446208,2016-06-09T00:00:00.000Z,JUnit vs TestNG,2017-03-06T00:00:00.000Z,"[java, testing, junit, testng]",12,1,25
6661,1,6662,2008-08-09T00:00:00.000Z,16,2350,1384652,2035354,2015-12-20T00:00:00.000Z,Reference that lists available JavaScript events?,2015-12-20T00:00:00.000Z,"[javascript, browser, client-scripting]",5,0,1
6666,1,7005,2008-08-09T00:00:00.000Z,31,9938,831,76337,2013-10-13T00:00:00.000Z,"Web Services -- WCF vs. ASMX (\"Standard\")",2013-10-13T00:00:00.000Z,"[.net, wcf, web-services, visual-studio, asmx]",7,3,18
6681,1,6704,2008-08-09T00:00:00.000Z,7,4336,832,2246344,2014-09-07T00:00:00.000Z,"ASP.NET Web Service Results, Proxy Classes and Type Conversion",2014-09-07T00:00:00.000Z,"[c, asp.net, web-services]",3,0,1
6703,1,6748,2008-08-09T00:00:00.000Z,27,11342,718,107004,2010-11-06T00:00:00.000Z,When is OOP better suited for?,2013-04-10T00:00:00.000Z,[oop],16,0,11
6719,1,6720,2008-08-09T00:00:00.000Z,2,698,133,1270384,2012-09-11T00:00:00.000Z,Master Pages for large web sites,2012-09-11T00:00:00.000Z,"[asp.net, .net, master-pages, asp.net-2.0]",6,0,1
6729,1,6738,2008-08-09T00:00:00.000Z,58,4320,770,770,2010-09-28T00:00:00.000Z,Icons: How does a developer with no design skill make his/her application icons look pretty?,2013-04-05T00:00:00.000Z,"[user-interface, design, icons]",22,0,39
6732,1,6766,2008-08-09T00:00:00.000Z,1,3363,257,257,2015-07-17T00:00:00.000Z,Why doesn't my favicon display for my web site?,2015-07-17T00:00:00.000Z,"[firefox, ubuntu, favicon]",2,0,1
6765,1,6902,2008-08-09T00:00:00.000Z,10,2338,837,13302,2010-11-04T00:00:00.000Z,Java + SQL Server - a viable solution?,2016-07-29T00:00:00.000Z,"[java, sql-server]",6,0,
6778,1,26040,2008-08-09T00:00:00.000Z,3,3676,247,,2008-08-09T00:00:00.000Z,How to make a Flash movie with a transparent background,2009-11-06T00:00:00.000Z,"[flash, firefox, safari]",5,0,
6785,1,6824,2008-08-09T00:00:00.000Z,138,49590,493,20774,2010-06-09T00:00:00.000Z,Is String.Format as efficient as StringBuilder,2016-02-07T00:00:00.000Z,"[c, vb.net, performance, stringbuilder, string.format]",12,3,18
6811,1,,2008-08-09T00:00:00.000Z,1,5085,25,-1,2017-05-23T00:00:00.000Z,How can I encode xml files to xfdl (base64-gzip)?,2016-02-07T00:00:00.000Z,"[unix, compression, gzip, base64]",8,0,3
6812,1,6821,2008-08-09T00:00:00.000Z,2,3606,854,142162,2011-06-28T00:00:00.000Z,Mapping my custom keys in Debian,2015-08-20T00:00:00.000Z,"[linux, keyboard, debian]",5,0,
6816,1,6840,2008-08-09T00:00:00.000Z,63,25299,797,814074,2013-12-23T00:00:00.000Z,Class file name must end with .class exception in Java Search,2013-12-23T00:00:00.000Z,"[java, eclipse, search]",6,1,17
6817,1,6929,2008-08-09T00:00:00.000Z,5,809,852,7671,2008-09-26T00:00:00.000Z,Scaling multithreaded applications on multicored machines,2008-09-26T00:00:00.000Z,"[performance, multithreading, scalability, malloc]",8,0,1
6847,1,6862,2008-08-09T00:00:00.000Z,10,1408,381,1228,2013-11-14T00:00:00.000Z,Defensive programming,2013-11-14T00:00:00.000Z,"[security, defensive-programming]",14,0,2
6859,1,6863,2008-08-09T00:00:00.000Z,15,2009,770,1471203,2013-01-09T00:00:00.000Z,Developing addins for World of Warcraft - Getting started?,2014-10-07T00:00:00.000Z,"[plugins, lua, add-on, world-of-warcraft]",4,1,8
6890,1,7101,2008-08-09T00:00:00.000Z,7,8583,636,2246344,2014-09-07T00:00:00.000Z,How to wait for thread complete before continuing?,2015-08-31T00:00:00.000Z,"[c, multithreading, compact-framework]",3,0,
6891,1,6916,2008-08-09T00:00:00.000Z,7,1426,380,1471203,2013-01-09T00:00:00.000Z,Performance Considerations for throwing Exceptions,2013-01-09T00:00:00.000Z,"[.net, exception, optimization, performance]",8,0,1
6899,1,6980,2008-08-09T00:00:00.000Z,152,93610,799,4519059,2015-07-22T00:00:00.000Z,"How to create a SQL Server function to \"join\" multiple rows from a subquery into a single delimited field?",2016-10-13T00:00:00.000Z,"[sql, sql-server]",13,1,77
6904,1,2401184,2008-08-09T00:00:00.000Z,1,1451,631,2921691,2016-02-07T00:00:00.000Z,Getting DirectoryNotFoundException when trying to Connect to Device with CoreCon API,2016-02-07T00:00:00.000Z,"[c, visual-studio, windows-mobile, compact-framework, corecon]",4,0,
6913,1,6981,2008-08-09T00:00:00.000Z,5,365,863,3576214,2015-01-01T00:00:00.000Z,How do I best share an embeddable form in VB6?,2015-01-01T00:00:00.000Z,"[forms, vb6, code-reuse]",1,0,
6915,1,6955,2008-08-09T00:00:00.000Z,31,21428,755,889260,2011-10-20T00:00:00.000Z,Thread safe lazy construction of a singleton in C++,2012-07-03T00:00:00.000Z,"[c, multithreading, singleton, construction, lazy-initialization]",10,0,24
6926,1,7039,2008-08-09T00:00:00.000Z,18,5314,91,,2008-08-09T00:00:00.000Z,Beginning Shader Development,2008-12-09T00:00:00.000Z,[shader],9,0,10
6932,1,3011043,2008-08-09T00:00:00.000Z,3,2061,571,3,2012-03-22T00:00:00.000Z,Transcoding audio and video,2012-03-23T00:00:00.000Z,"[audio, video, mp3, flv, mp4]",8,0,2
6937,1,6940,2008-08-09T00:00:00.000Z,23,32523,396,334849,2014-12-04T00:00:00.000Z,Visual Studio and dual/multiple monitors: how do I get optimized use out of my monitors?,2014-12-04T00:00:00.000Z,"[visual-studio, monitor, multiple-monitors]",11,1,7
6957,1,7458,2008-08-10T00:00:00.000Z,4,1492,116,61342,2009-10-11T00:00:00.000Z,Has anybody used Google Performance Tools?,2009-10-11T00:00:00.000Z,"[performance, multithreading, malloc, google-perftools]",2,0,1
6973,1,6987,2008-08-10T00:00:00.000Z,8,8727,752,96982,2014-08-02T00:00:00.000Z,Invalid Resource File,2014-08-02T00:00:00.000Z,"[c, visual-studio, resources]",4,1,2
7015,1,7020,2008-08-10T00:00:00.000Z,6,1502,493,7671,2008-09-26T00:00:00.000Z,Multicore Text File Parsing,2008-09-26T00:00:00.000Z,"[c, multithreading]",7,0,
7017,1,32564,2008-08-10T00:00:00.000Z,0,373,814,814,2008-08-29T00:00:00.000Z,"What is the best way to draw skinnable \"buttons\" in a video game?",2009-06-24T00:00:00.000Z,"[xna, button, skins]",3,0,
7031,1,7087,2008-08-10T00:00:00.000Z,15,5112,876,7750640,2017-06-25T00:00:00.000Z,Login Script with hidden buttons,2017-06-25T00:00:00.000Z,"[javascript, php]",6,0,2
7034,1,2366237,2008-08-10T00:00:00.000Z,528,367401,404,50049,2015-07-17T00:00:00.000Z,Graph visualization library in JavaScript,2017-07-26T00:00:00.000Z,"[javascript, jquery, data-structures, graph-layout]",5,1,691
7035,1,7068,2008-08-10T00:00:00.000Z,102,108096,369,895245,2016-08-26T00:00:00.000Z,How to show a GUI message box from a bash script in linux?,2017-03-07T00:00:00.000Z,"[linux, bash, scripting, ubuntu, gtk]",11,0,38
7074,1,7077,2008-08-10T00:00:00.000Z,4513,733236,571,5953643,2017-07-25T00:00:00.000Z,What is the difference between String and string in C#?,2017-08-14T00:00:00.000Z,"[c, string, types]",51,8,728
7084,1,13858,2008-08-10T00:00:00.000Z,17,1414,888,2921691,2016-02-07T00:00:00.000Z,When should I use type abstraction in embedded systems,2016-06-20T00:00:00.000Z,"[c, embedded]",9,0,6
7089,1,7098,2008-08-10T00:00:00.000Z,238,64930,889,1497596,2015-05-18T00:00:00.000Z,Creating rounded corners using CSS,2016-12-03T00:00:00.000Z,"[css, cross-browser, rounded-corners, css3]",21,5,99
7095,1,7105,2008-08-10T00:00:00.000Z,204,50107,373,,2008-08-10T00:00:00.000Z,Is the C# static constructor thread safe?,2017-01-01T00:00:00.000Z,"[c, multithreading, singleton]",10,1,73
7114,1,7120,2008-08-10T00:00:00.000Z,4,101,571,571,2008-11-14T00:00:00.000Z,What's the best way to get speakers for my Users Group?,2008-11-14T00:00:00.000Z,"[.net, usersgroup]",4,0,
7118,1,7129,2008-08-10T00:00:00.000Z,10,5866,889,63550,2012-07-17T00:00:00.000Z,Debugging JavaScript in Internet Explorer and Safari,2012-07-17T00:00:00.000Z,"[javascript, internet-explorer, safari]",9,2,4
7138,1,,2008-08-10T00:00:00.000Z,0,1055,,,2008-08-10T00:00:00.000Z,Easiest way to provide VPN access easily for all client OSes?,2013-01-22T00:00:00.000Z,"[networking, vpn]",3,1,
7173,1,,2008-08-10T00:00:00.000Z,7,2323,917,917,2009-09-25T00:00:00.000Z,Very slow merge with Subversion 1.5 (and 1.4 Server),2012-08-17T00:00:00.000Z,[svn],4,0,
7174,1,7303,2008-08-10T00:00:00.000Z,3,458,886,35,2008-08-19T00:00:00.000Z,How can I improve the edit-compile-test loop when developing a SharePoint workflow?,2009-01-07T00:00:00.000Z,"[sharepoint, workflow]",6,0,1
7180,1,7188,2008-08-10T00:00:00.000Z,4,491,274,63550,2010-02-03T00:00:00.000Z,Animation in .NET,2010-02-03T00:00:00.000Z,"[.net, animation]",4,0,
7190,1,7221,2008-08-10T00:00:00.000Z,9,6933,371,5772384,2011-06-27T00:00:00.000Z,Setting up Continuous Integration with SVN,2012-08-17T00:00:00.000Z,"[svn, continuous-integration]",6,0,2
7209,1,119880,2008-08-10T00:00:00.000Z,7,1611,209,1599,2008-10-22T00:00:00.000Z,Alpha blending sprites in Nintendo DS Homebrew,2011-09-19T00:00:00.000Z,"[c, c, nintendo-ds]",3,0,2
7211,1,,2008-08-10T00:00:00.000Z,19,2314,916,57752,2009-03-01T00:00:00.000Z,What's the best way of converting a mysql database to a sqlite one?,2012-12-14T00:00:00.000Z,"[sql, mysql, database, sqlite]",4,0,4
7212,1,8886,2008-08-10T00:00:00.000Z,5,1048,266,905,2008-08-16T00:00:00.000Z,Is it possible to add behavior to a non-dynamic ActionScript 3 class without inheriting the class?,2008-09-17T00:00:00.000Z,"[flex, actionscript-3, extension-methods]",5,1,
7214,1,7235,2008-08-10T00:00:00.000Z,2,754,916,1938054,2012-12-31T00:00:00.000Z,User authentication on Resin webserver,2012-12-31T00:00:00.000Z,"[apache, configuration, webserver, resin, caucho]",1,0,
7224,1,7225,2008-08-10T00:00:00.000Z,5,10646,,256431,2014-02-01T00:00:00.000Z,Change the width of a scrollbar,2014-02-01T00:00:00.000Z,"[vb.net, scrollbar]",2,0,
7231,1,7499,2008-08-10T00:00:00.000Z,10,4451,925,35634,2012-11-26T00:00:00.000Z,Automatically check bounced emails via POP3?,2015-07-24T00:00:00.000Z,"[.net, email, pop3, bouncedemail]",5,0,5
7237,1,178509,2008-08-10T00:00:00.000Z,10,5537,799,116,2008-08-18T00:00:00.000Z,Does running a SQL Server 2005 database in compatibility level 80 have a negative impact on performance?,2010-05-06T00:00:00.000Z,"[sql-server, database]",4,0,2
7244,1,1409873,2008-08-10T00:00:00.000Z,73,16436,905,905,2016-03-02T00:00:00.000Z,Anyone know a good workaround for the lack of an enum generic constraint?,2017-07-24T00:00:00.000Z,"[c, .net, enums, flags]",10,6,23
7245,1,7258,2008-08-10T00:00:00.000Z,31,21301,758,758,2008-08-11T00:00:00.000Z,Puzzle: Find largest rectangle (maximal rectangle problem),2017-08-06T00:00:00.000Z,"[algorithm, language-agnostic, math, geometry]",6,0,21
7252,1,7274,2008-08-10T00:00:00.000Z,102,6738,573,2134,2008-08-23T00:00:00.000Z,How to make junior programmers write tests?,2015-07-01T00:00:00.000Z,"[unit-testing, testing]",24,8,56
7260,1,9095,2008-08-10T00:00:00.000Z,57,88544,889,2838606,2017-03-28T00:00:00.000Z,How do I setup Public-Key Authentication?,2017-03-28T00:00:00.000Z,"[linux, ssh, private-key, public-key]",2,0,22
7269,1,46902,2008-08-10T00:00:00.000Z,6,1455,931,407418,2016-03-11T00:00:00.000Z,How can I identify in which Java Applet context running without passing an ID?,2016-03-11T00:00:00.000Z,"[java, swing, applet]",3,0,
7272,1,,2008-08-10T00:00:00.000Z,3,436,145,-1,2017-05-23T00:00:00.000Z,Of Ways to Count the Limitless Primes,2011-04-05T00:00:00.000Z,"[language-agnostic, primes]",8,1,1
7277,1,7292,2008-08-10T00:00:00.000Z,8,1801,755,2134,2008-09-26T00:00:00.000Z,"Is it \"bad practice\" to be sensitive to linebreaks in XML documents?",2015-12-15T00:00:00.000Z,"[xml, xslt, xhtml, whitespace, line-breaks]",12,0,1
7284,1,7320,2008-08-10T00:00:00.000Z,308,90192,198,373539,2012-06-23T00:00:00.000Z,What is Turing Complete?,2017-06-20T00:00:00.000Z,"[theory, turing-machines, turing-complete]",11,3,107
7287,1,7296,2008-08-10T00:00:00.000Z,8,844,573,233076,2016-03-07T00:00:00.000Z,How do you test/change untested and untestable code?,2016-03-07T00:00:00.000Z,"[unit-testing, refactoring, legacy]",4,0,2
7348,1,7351,2008-08-10T00:00:00.000Z,9,6218,636,12870,2008-09-24T00:00:00.000Z,Zip library options for the Compact Framework?,2011-03-08T00:00:00.000Z,"[windows-mobile, compact-framework, zip, components]",5,0,2
7364,1,7455,2008-08-10T00:00:00.000Z,63,79297,277,,2008-08-10T00:00:00.000Z,PDF Editing in PHP?,2014-09-09T00:00:00.000Z,"[php, pdf]",10,2,46
7367,1,7399,2008-08-10T00:00:00.000Z,9,3076,945,648078,2014-04-30T00:00:00.000Z,"Visual Studio - new \"default\" property values for inherited controls",2014-04-30T00:00:00.000Z,"[c, .net, vb.net, visual-studio]",1,0,1
7398,1,26994,2008-08-10T00:00:00.000Z,8,1389,737,67579,2015-10-08T00:00:00.000Z,"How to avoid redefining VERSION, PACKAGE, etc",2015-10-08T00:00:00.000Z,"[c, linux, unix, autoconf, automake]",3,0,
7440,1,20754,2008-08-11T00:00:00.000Z,32,8360,889,2134,2008-08-23T00:00:00.000Z,What do you use to Unit-Test your Web UI?,2013-06-08T00:00:00.000Z,"[unit-testing, user-interface, selenium]",15,0,12
7470,1,,2008-08-11T00:00:00.000Z,0,625,150,2134,2008-08-23T00:00:00.000Z,RSS feeds from Gallery2,2008-10-14T00:00:00.000Z,"[php, web-applications]",2,0,
7472,1,7479,2008-08-11T00:00:00.000Z,11,2980,856,1369235,2013-01-29T00:00:00.000Z,WPF Databinding,2013-09-09T00:00:00.000Z,"[wpf, data-binding]",6,0,2
7477,1,7523,2008-08-11T00:00:00.000Z,104,107472,841,63550,2016-02-13T00:00:00.000Z,Autosizing textarea using Prototype,2017-02-23T00:00:00.000Z,"[javascript, html, css, prototypejs]",18,4,59
7489,1,13384,2008-08-11T00:00:00.000Z,5,1574,813,2921691,2016-02-07T00:00:00.000Z,How do I make a GUI?,2016-02-07T00:00:00.000Z,"[c, user-interface]",5,2,
7492,1,,2008-08-11T00:00:00.000Z,222,129262,556,617450,2013-02-28T00:00:00.000Z,Performing a Stress Test on Web Application?,2017-06-28T00:00:00.000Z,"[web-applications, stress-testing, performance, webapplicationstresstool, pylot]",30,4,157
7503,1,7512,2008-08-11T00:00:00.000Z,10,42153,234,234,2008-08-11T00:00:00.000Z,Linq to objects - select first object,2016-02-07T00:00:00.000Z,"[c, linq, linq-to-objects]",3,0,1
7517,1,25741,2008-08-11T00:00:00.000Z,5,2394,797,116,2008-08-18T00:00:00.000Z,Dropping a group of tables in SQL Server,2008-09-19T00:00:00.000Z,"[sql, sql-server, database]",7,0,0
7525,1,7695,2008-08-11T00:00:00.000Z,16,11822,61,7281091,2017-08-21T00:00:00.000Z,"Of Memory Management, Heap Corruption, and C++",2017-08-21T00:00:00.000Z,"[c, memory, stack, heap]",12,0,13
7535,1,7547,2008-08-11T00:00:00.000Z,13,10643,708,2641576,2014-11-25T00:00:00.000Z,SQL Server 2008 compatibility with SQL Server 2005,2014-11-25T00:00:00.000Z,"[sql-server, sql-server-2008, sql-server-2005]",3,1,3
7539,1,7561,2008-08-11T00:00:00.000Z,39,46856,959,1245337,2014-11-25T00:00:00.000Z,Use of java.math.MathContext,2015-12-23T00:00:00.000Z,"[java, math, bigdecimal, mathcontext]",5,0,3
